drugmort,aamort,chmort,infmort,physdistr,mentdistr,diabetic,hiv,foodins,healthyfood,mvmort,sleep,uninsure,chuninsure,healthcost,othpcp,disconyouth,houseincome,freelunch,segbw,segnww,homicide,firearm,under18,over65,aframer,amerindian,asian,hawaiin,hispanic,nonhispanicw,nonenglish,female,rural,lifelost,fairhealth,unhdays,mentunhdeays,lowbirth,smokers,obese,foodindex,physinactive,accessexercise,excdrinking,alcoholdrive,chlamydia,teenbirth,uninsureunder65,prevhospital,hba1c,mammogram,graduation,somecollege,laborforce,unemployed,chpoverty,chpovertyb,chpovertyhis,chpovertyw,X80income,X20income,singparent,socialassoc,violcrime,severehous,commute,new_pcp_ratio,new_mhp_ratio,new_othpcp_ratio,new_dent_ratio
2.708050201,6.274762021,4.682131227,2.397895273,2.63905733,2.564949357,14,732,24,13,2.708050201,3.761200116,21,5,8.996032669,177,23,10.61695193,97,43,41,2.63905733,2.833213344,23.5,2.557227311,54.6,0.4,1.8,0.3,4.8,36,0.7,51.5,9.2,9.289798293,3.091042453,1.504077397,4.1,2.397895273,20,34,4.6,25,63,14,16,6.738152495,54,17,3.850147602,77,52.9,78,57.8,84209,7.3,38,47,43,22,78328,9.581421053,4.007333185,10.6,6.047372179,2.995732274,20,1043,5.983936281,6.336825731,6.32256524
2.564949357,5.899897354,4.189654742,1.945910149,2.48490665,2.48490665,13,162,18,13,2.397895273,3.663561646,22,9,9.147400572,47,22,10.84953124,68,30,29,1.791759469,2.197224577,25.5,2.58021683,50.7,0.5,1.8,0.1,10,35.3,3,52.8,14.9,8.952087644,2.944438979,1.410986974,3.9,2.302585093,18,36,5.8,26,88,14,25,6.37502482,32,18,4.060443011,86,58.2,83,57.6,42292,6.4,26,27,39,12,93794,10.000705,3.80666249,8.9,5.811140993,2.944438979,47,1272,6.873163834,7.657282793,7.20489251
2.772588722,6.282266747,4.248495242,2.079441542,2.63905733,2.564949357,13,170,20,7,2.833213344,3.713572067,23,6,9.124019666,73,25,10.62740639,77,44,43,1.945910149,2.48490665,24.2,2.809402695,33.1,0.4,0.9,0.1,4.5,59.6,0.8,51.7,41.6,9.261698664,3.044522438,1.504077397,4.1,2.564949357,19,32,6,29,74,15,14,6.135564891,64,18,4.077537444,87,58.6,69,48.1,27415,7.8,36,49,33,21,79113,9.617204501,3.850147602,10.3,6.274762021,3.044522438,44,1939,7.07834158,7.217443432,8.02289687
2.890371758,6.228511004,4.110873864,1.945910149,2.564949357,2.48490665,13,61,15,5,3.135494216,3.583518938,21,7,9.238539026,94,18,10.55849144,79,27,28,1.945910149,2.995732274,22.3,2.923161581,11.3,0.4,0.8,0.1,3.2,82.2,0.7,51.8,58.6,9.210240367,2.890371758,1.410986974,4,2.302585093,18,30,7.3,30,85,16,21,6.180016654,47,17,4.276666119,87,56.3,91,47.1,10720,6.5,31,42,21,23,82007,9.716012741,3.465735903,17.3,5.799092654,2.772588722,24,1416,7.584773078,6.971668605,7.952615112
2.708050201,6.29710932,4.465908119,1.945910149,2.63905733,2.564949357,14,225,20,9,3.218875825,3.610917913,26,9,9.205026277,147,26,10.46175958,86,27,25,1.791759469,2.302585093,27.2,2.740840024,25.4,0.8,0.8,0.2,11.6,60.7,3.1,52.7,51.1,9.214531577,3.044522438,1.526056303,4.2,2.397895273,19,32,6,27,69,14,15,6.546785411,76,20,4.33073334,84,56.2,77,44.3,12014,8.5,39,54,35,22,75452,9.512738628,3.63758616,11.7,6.02827852,2.833213344,19,1137,8.133000219,6.523562306,7.573531263
2.772588722,6.109247583,4.304065093,2.197224577,2.48490665,2.48490665,13,167,20,6,2.833213344,3.737669618,21,6,9.121181236,60,21,10.6283514,65,34,32,1.945910149,2.708050201,25.2,2.63905733,35.4,0.4,1.8,0.2,3.7,57.3,1.4,51.8,44.3,9.093918909,2.944438979,1.386294361,3.9,2.302585093,19,30,6.2,27,80,16,31,6.584791392,58,17,3.713572067,82,60.1,71,53.4,35946,6,28,46,52,18,82886,9.658928824,3.891820298,12.5,5.620400866,3.044522438,24,1985,7.074963198,7.41517511,7.515344571
2.944438979,6.333279628,3.988984047,1.945910149,2.564949357,2.564949357,12,204,20,8,2.890371758,3.663561646,21,6,9.044167717,72,24,10.54175607,82,33,31,1.791759469,2.63905733,22.2,2.912350665,27.8,0.4,0.7,0,2.3,67.6,0.7,52.3,46.9,9.300363875,2.995732274,1.458615023,4.1,2.397895273,19,32,6,30,54,14,37,5.743003188,64,17,3.951243719,78,50.6,85,49.2,11126,7.1,34,45,37,27,71154,9.622052593,3.583518938,12.9,5.627621114,2.772588722,29,1875,8.38822281,7.235619141,8.38822281
2.564949357,6.249975242,4.094344562,1.791759469,2.48490665,2.48490665,12,115,14,10,2.63905733,3.583518938,22,7,9.220488703,18,27,10.65133596,66,31,31,1.386294361,2.397895273,22.3,2.833213344,4.6,0.4,0.6,0.1,2,91.1,0.2,50.5,43.9,9.17616292,2.833213344,1.386294361,3.9,2.302585093,17,32,6.9,30,63,16,16,5.111987788,53,18,3.988984047,83,55.4,84,48.6,29580,5.8,27,47,34,22,78029,9.750394646,3.583518938,10.6,6.232448017,2.708050201,42,4013,8.037220031,8.643297068,8.825706773
2.995732274,6.023447593,3.80666249,1.791759469,2.397895273,2.397895273,12,116,14,7,2.48490665,3.583518938,20,7,9.216719979,50,20,10.9562653,52,41,33,1.609437912,2.63905733,25.6,2.681021529,16.8,0.4,1.5,0.1,4.1,76,0.8,51.4,42.7,9.039552051,2.708050201,1.30833282,3.8,2.197224577,16,34,7.4,22,54,17,26,5.860786223,37,16,4.007333185,87,61.7,83,55.5,41853,5.3,19,50,11,14,99186,10.08518391,3.496507561,8,5.710427017,2.890371758,51,2368,7.539558829,7.605392365,8.093767758
2.995732274,6.269096284,4.418840608,2.302585093,2.63905733,2.564949357,12,459,20,14,2.995732274,3.688879454,23,7,9.207335863,130,33,10.47078802,90,44,41,2.197224577,2.833213344,23.9,2.803360381,29,0.5,1,0.1,3.8,64.2,1.6,50.5,29.4,9.223848722,3.044522438,1.504077397,4.2,2.302585093,20,36,5.3,28,81,14,26,6.66440902,86,18,4.33073334,85,64.6,85,42,14747,6.4,46,64,41,33,72258,9.518707036,3.912023005,15.8,6.018593214,2.890371758,17,1225,6.735780014,6.64509097,7.640603826
2.995732274,6.240275845,3.850147602,2.302585093,2.564949357,2.48490665,13,278,18,13,3.17805383,3.583518938,23,8,9.326878188,51,30,10.63262909,68,31,26,1.791759469,2.708050201,25.3,2.740840024,19.4,0.6,0.6,0.1,6,72,1.8,49.6,57.9,9.135185698,2.944438979,1.435084525,4,2.197224577,18,32,6,30,41,16,15,6.03787092,73,18,4.605170186,86,55.6,82,45.5,11373,7.3,33,52,37,15,80143,9.65515439,3.583518938,15.4,6.338594078,2.708050201,25,2723,8.501470231,7.585281079,8.347353412
2.944438979,5.783825182,4.094344562,1.945910149,2.397895273,2.397895273,13,31,14,0,2.890371758,3.526360525,23,9,9.155039056,25,19,10.68276656,61,33,10,1.791759469,2.48490665,21.1,3.04927304,2.2,0.5,0.6,0,3.1,92.1,1,51,83.8,8.778633953,2.708050201,1.335001067,3.8,1.945910149,15,29,8.1,25,95,16,17,4.219507705,29,19,3.663561646,89,66.9,93,52.6,13740,5.1,25,41,71,31,76916,9.847393278,3.496507561,10.4,5.105945474,2.944438979,41,3996,7.478734826,8.305484018,8.054204897
2.48490665,5.945420609,3.688879454,1.609437912,2.564949357,2.48490665,13,160,11,12,2.63905733,3.610917913,31,10,9.133675287,110,17,10.73467781,73,33,28,1.098612289,2.197224577,26.8,2.564949357,3.9,1.4,1.6,0.2,33.9,59.4,9.1,50.3,29.1,8.884748726,3.091042453,1.481604541,3.9,1.945910149,18,34,7.4,28,87,15,28,5.762051383,55,24,4.219507705,87,59.9,77,43.1,44695,6.3,22,40,36,17,79832,9.871790466,3.36729583,9.2,5.501258211,2.890371758,21,1726,7.043159916,6.809039306,7.840706452
2.397895273,5.736572297,3.737669618,1.609437912,2.302585093,2.302585093,8,202,14,11,2.63905733,3.663561646,9,4,8.815666825,33,17,10.9135236,67,57,26,1.098612289,1.945910149,22,2.90690106,0.8,0.7,21.7,12.8,12.5,30.6,2.4,49.9,38,8.767329148,2.63905733,1.16315081,3.1,2.079441542,16,23,6.9,19,64,22,45,5.932245187,39,7,3.295836866,86,64.3,77,54.6,89065,4.5,29,47.5,44,23,100744,9.837454582,3.63758616,6.4,5.517452896,3.33220451,35,1339,5.899897354,8.013674143,7.417580402
2.397895273,5.605802066,3.912023005,1.791759469,2.079441542,2.079441542,8,203,13,4,1.791759469,3.828641396,6,3,8.909370405,54,12,11.24562102,46,49,39,0.693147181,0.693147181,21.5,2.785011242,3,0.4,42.2,9.3,9.8,19.5,5.7,49.1,0.9,8.598773178,2.564949357,1.064710737,2.8,2.079441542,12,22,7.8,19,95,20,29,6.230481448,28,6,3.091042453,84,63.2,83,71.5,468885,3.4,12,11,15,9,135040,10.42874848,3.295836866,6.4,5.476463552,3.295836866,44,1136,6.142037406,7.526178913,6.972606251
2.197224577,5.564520407,3.555348061,1.609437912,2.197224577,2.197224577,8,202,13,10,2.397895273,3.610917913,8,4,8.760609848,42,15,11.15799186,50,44,26,0.693147181,1.791759469,22.3,2.890371758,0.7,0.6,31.3,9.1,11.1,30.1,3.3,49.8,12.9,8.529516941,2.48490665,1.098612289,2.8,2.079441542,13,21,7.2,18,91,19,44,5.521460918,35,7,3.135494216,84,66.3,86,61.8,35256,4.1,16,47.5,13,10,115478,10.25139417,3.258096538,8.9,5.723585102,3.295836866,36,1215,6.327936784,7.779466967,7.351799869
2.564949357,5.669880923,3.970291914,1.609437912,2.197224577,2.197224577,8,202,13,9,2.48490665,3.583518938,9,4,8.841158976,38,17,11.13727155,52,55,42,0.693147181,1.609437912,22.3,2.766319109,0.9,0.6,28.7,10.7,11.2,31.1,2.9,49.6,14.6,8.708804795,2.48490665,1.098612289,2.9,1.945910149,14,22,7.3,18,94,22,50,5.799092654,34,7,3.36729583,85,59.2,78,61.6,84233,3.8,15,84,19,16,121277,10.28295086,3.526360525,6.6,5.65248918,3.465735903,27,1080,6.510258341,7.884199934,7.416378479
2.564949357,5.541263545,3.610917913,1.609437912,2.302585093,2.302585093,8,105,14,4,2.079441542,3.33220451,14,6,8.978156076,126,12,10.97560185,36,59,26,0,2.302585093,24.8,2.564949357,1.2,0.8,2.7,0.2,8,85.1,1.4,49.9,5.5,8.51398806,2.397895273,1.16315081,3.4,1.791759469,12,25,7.6,16,92,18,33,5.905361848,20,12,3.17805383,86,60.5,75,74.6,217281,3.6,12,29,25,12,106880,10.11459901,3.218875825,8.1,5.402677382,2.772588722,20,1131,5.973809612,6.678342115,7.140453043
3.135494216,5.963579344,3.850147602,1.609437912,2.397895273,2.397895273,10,103,15,9,2.397895273,3.465735903,16,8,9.11007795,118,11,10.67586172,50,60,36,0.693147181,2.833213344,26.6,2.58021683,0.8,3.7,1.4,0.3,8.3,84.7,0.5,50.3,15.7,8.974364842,2.708050201,1.252762968,3.5,1.945910149,15,28,6.9,18,79,15,40,5.897153868,29,14,3.044522438,75,57,89,68.4,42141,4,22,29,25,21,86930,9.824498456,3.258096538,7.7,5.509388337,2.708050201,10,1366,5.616771098,6.74051936,7.031741259
2.564949357,5.950642553,3.80666249,1.791759469,2.397895273,2.397895273,10,78,13,7,3.091042453,3.526360525,25,11,9.006509132,64,17,10.81263282,50,65,40,0.693147181,2.48490665,31.4,2.58021683,0.3,7.6,0.7,0.2,17.8,74.2,3.8,49.8,56,8.911934336,2.772588722,1.280933845,3.5,2.079441542,14,33,7.6,26,57,14,40,5.398162702,39,20,3.465735903,74,52.5,81,62.6,22159,4.1,18,29,36,11,91649,10.03451581,3.135494216,4.2,4.852030264,2.772588722,21,2663,6.802394763,7.346655163,7.718685495
2.302585093,5.783825182,4.094344562,1.704748092,2.397895273,2.302585093,8,55,17,6,2.63905733,3.36729583,20,10,8.897135342,45,20,10.69357994,52,65,14,0.693147181,2.772588722,20.1,3.104586678,0.3,0.9,0.6,0.1,3.1,93.3,0.1,50.2,72.4,8.846209127,2.564949357,1.335001067,3.2,1.791759469,15,25,6.8,22,73,16,33,5.451038454,31,17,3.258096538,81,55.8,86,58.5,18525,5.9,24,29,18,20,82162,9.743905483,3.36729583,10.1,4.804021045,3.135494216,33,1485,6.272877007,7.697575347,7.646353722
3.258096538,5.85220248,3.80666249,1.609437912,2.397895273,2.302585093,9,46,13,7,2.397895273,3.496507561,17,7,9.113388846,104,14,10.89688746,46,57,34,0.693147181,2.564949357,31.1,2.525728644,0.6,1.2,1,0.1,12.8,83.5,1.8,50.5,13,8.834045641,2.564949357,1.223775432,3.4,1.945910149,14,29,7.5,20,79,14,27,5.541263545,39,14,3.465735903,83,59.8,74,64.8,51227,3.4,17,29,34,12,96122,10.07069547,2.995732274,4.5,5.214935758,2.564949357,12,2263,5.973809612,6.873163834,7.03438793
2.48490665,5.771441123,3.891820298,1.791759469,2.48490665,2.48490665,10,64,14,8,2.564949357,3.496507561,26,9,9.016634256,58,22,10.70515276,65,75,24,0.693147181,2.48490665,29.7,2.549445171,0.6,1.7,1,0.3,24.8,71,3.9,50.6,19.9,8.786303878,2.833213344,1.360976553,3.7,1.791759469,16,33,7.2,22,78,14,25,6.186208624,44,20,3.295836866,87,58.9,77,55,90816,4.9,19,11,37,20,76807,9.912298621,3.295836866,5.7,5.459585514,2.890371758,36,3224,6.72982407,7.455298486,7.765569081
2.302585093,5.703782475,3.583518938,1.609437912,2.397895273,2.397895273,10,38,15,8,2.302585093,3.36729583,19,8,9.011523513,81,14,10.79679621,43,87,28,0.693147181,2.708050201,23.3,2.867898902,0.4,1.4,1,0.2,4.4,90.9,0.2,50.6,24.2,8.67145815,2.564949357,1.360976553,3.6,1.791759469,15,25,7,20,76,18,38,6.011267174,29,16,3.526360525,85,63.3,76,64.6,71896,5,19,36,16,16,90440,10.03521732,3.36729583,8.6,5.703782475,2.833213344,23,1292,6.352629396,7.116394144,7.238496841
2.302585093,5.937536205,4.356708827,1.945910149,2.397895273,2.397895273,11,53,15,4,3.044522438,3.33220451,16,7,8.995288991,142,13,10.83838412,44,65,51,1.386294361,3.135494216,21.5,2.965273066,0.5,5.9,0.8,0.1,3.8,87.2,0.2,50.4,19.2,8.989444293,2.63905733,1.335001067,3.5,1.609437912,16,31,7.5,24,79,15,41,6.150602768,31,14,3.737669618,84,66,82,67.9,20746,3.7,19,29,31,12,87091,10.02597064,3.583518938,12,5.043425117,2.48490665,11,1334,6.109247583,6.555356892,7.301822342
3.091042453,5.780743516,4.343805422,1.704748092,2.48490665,2.397895273,9,55,14,9,2.302585093,3.433987204,22,9,8.951180966,109,30,10.703222,57,65,14,0.693147181,2.564949357,27,2.850706502,0.3,1.7,1.1,0.1,17.3,78.5,2.8,50.4,42.7,8.885579291,2.833213344,1.386294361,3.6,1.945910149,15,33,7.1,24,67,14,23,5.420534999,41,18,3.737669618,84,54.2,80,56.9,11160,4.9,22,29,31,21,83238,9.823740634,3.17805383,6.1,5.356586275,2.708050201,16,2537,7.26612878,6.820016365,7.640603826
2.564949357,5.85220248,3.610917913,1.945910149,2.48490665,2.397895273,9,60,14,4,2.772588722,3.465735903,21,10,9.108639817,90,16,10.73201754,52,79,25,0.693147181,2.63905733,27.9,2.701361213,0.6,1.3,1.6,0.2,15.6,80.2,3.8,50.5,28,8.743212603,2.833213344,1.360976553,3.6,1.945910149,17,28,7.6,22,70,16,38,6.073044534,42,17,3.401197382,83,59.6,82,59.4,39617,3.6,19,29,34,16,81405,9.95318207,3.17805383,10.1,5.509388337,2.708050201,14,1471,6.040254711,7.014814351,7.207859871
2.772588722,5.891644212,4.204692619,1.609437912,2.302585093,2.302585093,10,74,12,4,2.302585093,3.496507561,10,3,9.159362817,96,13,10.76350419,56,53,41,1.098612289,1.945910149,22.7,2.944438979,3.7,0.2,0.8,0,1.5,92.1,0.4,51.1,32.6,8.885579291,2.564949357,1.252762968,3.6,1.945910149,15,37,8,24,78,20,28,5.720311777,34,8,4.110873864,89,63.1,87,65.7,32588,5,19,65,19,17,85206,9.915366715,3.401197382,16.3,5.774551546,2.48490665,13,1196,6.12905021,6.953684211,7.284134806
2.944438979,5.874930731,4.007333185,1.945910149,2.397895273,2.397895273,10,144,13,4,3.044522438,3.496507561,11,4,9.200492036,47,13,10.82388982,51,43,33,1.386294361,2.197224577,19.2,2.833213344,6.4,0.6,0.8,0,3.6,87.6,0.3,47.2,60.7,8.77801781,2.708050201,1.335001067,3.7,2.079441542,17,30,7.9,26,55,19,28,5.407171771,25,9,4.127134385,67,59,89,57.2,7944,5.3,19,48,27,22,89335,9.898374503,3.36729583,15.1,3.496507561,2.564949357,31,1727,6.646390515,7.658699558,8.351846739
2.63905733,5.645446898,3.33220451,1.609437912,2.302585093,2.302585093,9,61,9,2,2.397895273,3.526360525,14,4,9.170455438,13,18,11.04103205,53,43,27,1.386294361,1.791759469,25.8,2.667228207,2.2,0.7,1.4,0.1,20.9,74,3.8,50.3,19.4,8.581106517,2.708050201,1.223775432,3.4,1.945910149,15,34,8.9,23,76,20,24,5.398162702,26,11,4.189654742,84,61.3,84,56,26362,6.6,15,18,23,12,105665,10.26594077,3.258096538,6.7,4.8978398,2.708050201,38,1924,8.691818542,8.943114308,7.944492164
2.944438979,5.869296913,3.761200116,1.945910149,2.302585093,2.302585093,11,60,11,12,2.48490665,3.465735903,12,4,9.099967314,45,12,10.84495858,51,75,46,1.386294361,1.945910149,21.9,3.015534901,0.8,0.4,0.9,0,9,88.1,1.2,50.9,57.4,8.842460024,2.63905733,1.252762968,3.5,1.609437912,15,29,7.4,27,65,20,29,5.010635294,26,10,4.110873864,83,56.8,84,56.7,17113,6.5,19,48,24,20,93890,9.991864663,3.465735903,18.3,4.844187086,2.397895273,22,1991,7.64921632,7.713784617,8.023879993
2.63905733,5.683579767,4.043051268,1.945910149,2.397895273,2.397895273,7,193,16,4,1.945910149,3.496507561,11,4,9.114269903,112,4,10.83590751,54,48,39,0.693147181,1.791759469,19,2.424802726,12.6,0.3,10.6,0.1,5.7,68.4,2,50.2,12.7,8.645938147,2.772588722,1.30833282,3.7,2.079441542,16,25,7.2,19,84,20,28,6.411818268,18,9,3.828641396,88,64.4,87,78.9,104416,5.2,18,57,39,11,96992,9.701065324,3.610917913,11.8,6.265301213,2.995732274,13,1197,6.161207322,6.794586581,7.46221494
2.995732274,5.924255797,4.110873864,2.302585093,2.302585093,2.302585093,11,165,13,3,2.944438979,3.465735903,11,3,9.182763604,33,21,10.80041196,56,54,59,1.386294361,2.079441542,21,2.944438979,1.6,0.2,0.7,0,1.6,94.9,0.1,49.1,43.5,8.902727664,2.564949357,1.280933845,3.6,2.197224577,16,32,8,26,59,20,41,5.18178355,41,9,4.406719247,91,67.6,90,51.7,15522,6.6,19,64,27,21,87220,9.920934466,3.583518938,17.1,5.056245805,2.48490665,38,2607,7.858640656,8.025516386,8.344029572
3.135494216,6.056784013,4.007333185,1.945910149,2.302585093,2.397895273,12,119,12,3,2.944438979,3.433987204,10,4,9.104312967,31,13,10.83368119,58,54,40,1.386294361,2.708050201,22.7,2.944438979,0.5,0.2,0.4,0,1.6,96.5,0.2,51.1,59.5,9.027138428,2.63905733,1.30833282,3.7,2.079441542,16,33,8.1,29,59,19,6,5.407171771,38,8,4.143134726,86,56.2,85,64.6,8119,6.3,22,48,20,25,86188,9.954750846,3.433987204,23.5,5.59471138,2.197224577,29,2697,8.292798858,8.069655307,8.985946039
2.397895273,5.950642553,3.891820298,2.079441542,2.48490665,2.48490665,9,65,16,6,2.564949357,3.496507561,11,3,9.270117576,93,6,10.65991465,55,50,36,1.098612289,1.609437912,18,2.734367509,3.9,0.3,1.1,0,2.4,90.9,0.5,51.6,24.3,8.894121641,2.833213344,1.410986974,4,1.945910149,19,26,7.1,24,78,19,23,6.386879319,20,9,4.369447852,87,62.7,91,64.8,24298,6.2,25,57,21,25,81712,9.675268643,3.63758616,14.8,5.429345629,2.772588722,17,1568,6.357842267,6.977281342,7.733683571
2.48490665,5.796057751,4.077537444,1.945910149,2.302585093,2.397895273,9,602,14,2,1.791759469,3.526360525,18,4,9.245031612,55,15,10.94801318,68,79,53,2.397895273,2.48490665,22.4,2.58021683,23.4,0.8,7.4,0.1,25.2,42.6,7.7,51.5,0,8.790573479,2.833213344,1.280933845,3.5,2.197224577,15,25,7.9,20,99,22,36,6.56948142,36,14,3.931825633,85,63.5,83,68.2,2649758,6.1,24,42,30,8,114836,9.959300617,3.63758616,7.1,6.37502482,3.17805383,51,1062,6.198478716,7.513709248,7.074116816
1.945910149,5.613128106,3.784189634,1.791759469,2.397895273,2.397895273,8,86,14,11,2.197224577,3.465735903,11,4,9.163877498,31,6,10.94859357,43,65,39,1.386294361,1.386294361,21.7,2.451005098,7.3,0.4,2.8,0.1,10.9,77.5,2.3,50.5,20.3,8.559486104,2.708050201,1.335001067,3.7,1.945910149,16,28,6.9,19,81,23,39,6.11146734,14,9,4.127134385,88,60.4,87,75,55407,5.6,16,61,41,12,101009,9.934598548,3.465735903,9.3,5.590986981,3.135494216,37,2704,6.363028104,8.089789176,7.494986234
2.995732274,5.958424693,4.510859507,1.945910149,2.302585093,2.302585093,11,117.5,11,1,2.890371758,3.401197382,9,3,9.209940292,31,13,10.91137248,50,54,19,1.386294361,2.197224577,21.5,2.917770732,0.8,0.3,0.5,0,2.4,94.9,0.5,50,48.8,9.002085433,2.48490665,1.223775432,3.4,2.302585093,15,31,8.5,24,77,20,13,5.442417711,37,8,4.127134385,84,60.6,89,62.7,7926,5.6,19,48,26,19,96836,10.07815489,3.33220451,17.2,5.18178355,2.197224577,37,2714,7.498315871,8.086102536,8.086102536
2.397895273,5.351858133,3.465735903,1.609437912,2.197224577,2.197224577,8,88,8,4,1.386294361,3.401197382,11,4,9.181940897,55,8,11.3097806,33,45,31,0.693147181,1.386294361,23.2,2.63188884,5,0.4,11.6,0.1,14.3,67.5,4,50.9,0,8.308691917,2.708050201,1.252762968,3.4,1.945910149,12,23,8.9,17,99,20,27,5.398162702,12,9,3.871201011,88,68.2,94,77.2,511043,4.7,9,32,22,4,150408,10.4838579,2.944438979,9,4.454347296,2.772588722,42,752,6.056784013,7.512617545,6.920671504
2.944438979,6.089044875,4.007333185,1.945910149,2.397895273,2.397895273,10,53,13,13,2.944438979,3.433987204,11,4,9.243678432,51,13,10.82587963,52,54,12,1.386294361,2.564949357,21.1,3.025291076,0.5,0.2,0.3,0,1.1,97.1,0.3,51.4,51.8,9.053101596,2.63905733,1.335001067,3.8,2.079441542,16,30,6.8,24,47,18,50,5.379897354,38,9,4.406719247,87,54.3,84,61.1,9400,6.4,23,48,36,24,83227,9.778887584,3.555348061,17.9,5.703782475,2.48490665,27,3568,6.88857246,7.582229194,8.392989588
2.708050201,5.910796644,4.007333185,1.945910149,2.397895273,2.397895273,10,373,13,13,3.044522438,3.465735903,13,5,9.172949983,45,20,10.6415603,58,54,29,1.386294361,2.197224577,21.4,2.856470206,5,0.2,0.3,0,1.8,91.7,0.3,46.7,67,8.739536423,2.708050201,1.335001067,3.7,2.197224577,18,33,7,22,37,20,13,4.976733742,41,11,4.343805422,83,62.7,80,48.7,9763,6.5,30,48,27,29,84450,9.889439337,3.401197382,19.2,5.023880521,2.302585093,29,5468,7.69802917,7.69802917,7.921172722
3.218875825,6.240275845,4.262679877,2.302585093,2.397895273,2.397895273,12,66,15,5,3.135494216,3.465735903,13,4,9.288134399,66,18,10.67885967,61,54,47,1.386294361,2.48490665,22.3,2.980618636,0.6,0.4,0.5,0,1.6,95.9,0.4,50.8,48.6,9.160309438,2.708050201,1.360976553,3.8,2.079441542,17,30,7.4,28,57,19,37,5.579729826,50,10,4.49980967,86,55.6,80,61.6,16459,8.2,28,48,39,24,76675,9.754233199,3.555348061,15.5,5.743003188,2.48490665,34,2627,5.043425117,7.325807503,7.875499292
2.397895273,5.973809612,3.713572067,2.079441542,2.397895273,2.397895273,12,224,13,4,2.63905733,3.465735903,12,4,9.120306249,34,20,10.70658719,55,77,39,1.386294361,2.079441542,19.8,2.965273066,3.8,0.6,0.3,0,2.9,92,1.2,47.8,60,8.809713541,2.708050201,1.30833282,3.7,1.945910149,17,31,7.8,28,69,20,30,5.476463552,40,10,4.234106505,86,53.3,90,59,15816,7.7,21,48,23,19,82531,9.906881786,3.583518938,16.7,5.209486153,2.48490665,43,3001,7.843848638,7.997999318,8.536995819
2.564949357,5.780743516,3.583518938,1.791759469,2.197224577,2.302585093,9,42,11,3,2.48490665,3.433987204,10,3,9.305286849,53,13,11.1834209,27,47,38,1.386294361,2.079441542,25.6,2.58021683,1.4,0.4,0.8,0,9.6,87,0.8,50.1,24.4,8.73439915,2.48490665,1.193922468,3.3,1.945910149,15,30,8.4,23,62,22,44,5.043425117,20,8,4.127134385,84,63.7,90,62.7,25400,6.8,10,9,15,9,114982,10.27080071,3.17805383,9.5,4.369447852,2.833213344,42,3362,7.023758955,7.534762657,8.122371243
2.079441542,5.758901774,3.663561646,1.609437912,2.197224577,2.302585093,11,76,11,5,2.63905733,3.465735903,9,3,9.075894275,32,12,10.98500455,43,54,45,1.386294361,1.791759469,22.6,2.939161922,1.8,0.3,0.5,0,5.5,90.8,0.7,50.2,50.3,8.722091302,2.564949357,1.223775432,3.5,1.945910149,15,31,8.2,27,69,19,33,5.564520407,29,8,3.951243719,89,64.1,89,62.4,25147,6.2,15,46,28,11,98750,10.07693653,3.258096538,14.5,4.812184355,2.197224577,33,2920,8.411610429,8.036896773,7.918992488
2.890371758,6.03787092,3.988984047,1.945910149,2.397895273,2.397895273,12,32,12,4,3.044522438,3.433987204,12,4,9.210140352,63,12,10.81649289,52,44,43,1.386294361,2.48490665,22,3.034952987,1.1,0.3,0.6,0,6.8,90.2,1.1,51,71.7,9.105979357,2.708050201,1.30833282,3.6,1.945910149,15,34,8.2,28,51,18,29,4.454347296,31,10,3.713572067,84,57.7,87,57.7,14822,5.7,20,77,57,21,89894,9.960482064,3.433987204,16.6,4.770684624,2.564949357,32,2063,6.135564891,7.37337431,7.865955414
2.772588722,5.948034989,4.343805422,2.197224577,2.564949357,2.564949357,9,125,19,11,2.63905733,3.555348061,13,4,9.156095357,142,7,10.50815865,66,45,41,1.386294361,2.302585093,17.9,2.602689685,14.6,0.6,4,0.1,4.2,74.2,0.9,49.8,37.2,8.994296558,2.944438979,1.481604541,4.1,2.079441542,20,32,5.8,26,74,19,37,6.951772164,25,11,4.143134726,85,61,85,75.2,28905,5.6,30,68,75,19,77381,9.308736694,3.663561646,15.9,6.261491684,3.091042453,20,865,6.212606096,6.561030666,7.277938573
